date,location,location_name,count
2024-01-06,04,Arizona,935
2024-01-06,06,California,1420
2024-01-06,08,Colorado,308
2024-01-06,09,Connecticut,167
2024-01-06,11,District of Columbia,55
2024-01-06,10,Delaware,48
2024-01-06,12,Florida,1416
2024-01-06,13,Georgia,765
2024-01-06,15,Hawaii,40
2024-01-06,19,Iowa,94
2024-01-06,16,Idaho,157
2024-01-06,17,Illinois,511
2024-01-06,18,Indiana,461
2024-01-06,20,Kansas,93
2024-01-06,21,Kentucky,296
2024-01-06,22,Louisiana,307
2024-01-06,25,Massachusetts,595
2024-01-06,24,Maryland,322
2024-01-06,23,Maine,58
2024-01-06,26,Michigan,455
2024-01-06,27,Minnesota,168
2024-01-06,29,Missouri,345
2024-01-06,28,Mississippi,274
2024-01-06,30,Montana,129
2024-01-06,37,North Carolina,779
2024-01-06,38,North Dakota,52
2024-01-06,31,Nebraska,52
2024-01-06,33,New Hampshire,47
2024-01-06,34,New Jersey,667
2024-01-06,35,New Mexico,230
2024-01-06,32,Nevada,143
2024-01-06,36,New York,1278
2024-01-06,39,Ohio,574
2024-01-06,40,Oklahoma,174
2024-01-06,41,Oregon,142
2024-01-06,42,Pennsylvania,762
2024-01-06,72,Puerto Rico,51
2024-01-06,44,Rhode Island,48
2024-01-06,45,South Carolina,480
2024-01-06,46,South Dakota,54
2024-01-06,47,Tennessee,482
2024-01-06,48,Texas,1589
2024-01-06,US,US,18938
2024-01-06,49,Utah,63
2024-01-06,51,Virginia,538
2024-01-06,50,Vermont,15
2024-01-06,53,Washington,209
2024-01-06,55,Wisconsin,248
2024-01-06,54,West Virginia,169
2024-01-06,56,Wyoming,84
2023-12-30,02,Alaska,4
2023-12-30,01,Alabama,298
2023-12-30,05,Arkansas,187
2023-12-30,04,Arizona,1151
2023-12-30,06,California,1752
2023-12-30,08,Colorado,346
2023-12-30,09,Connecticut,194
2023-12-30,11,District of Columbia,57
2023-12-30,10,Delaware,60
2023-12-30,12,Florida,1336
2023-12-30,13,Georgia,1137
2023-12-30,15,Hawaii,32
2023-12-30,19,Iowa,99
2023-12-30,16,Idaho,163
2023-12-30,17,Illinois,577
2023-12-30,18,Indiana,429
2023-12-30,20,Kansas,93
2023-12-30,21,Kentucky,261
2023-12-30,22,Louisiana,381
2023-12-30,25,Massachusetts,476
2023-12-30,24,Maryland,328
2023-12-30,23,Maine,51
2023-12-30,26,Michigan,527
2023-12-30,27,Minnesota,189
2023-12-30,29,Missouri,370
2023-12-30,28,Mississippi,300
2023-12-30,30,Montana,116
2023-12-30,37,North Carolina,1076
2023-12-30,38,North Dakota,51
2023-12-30,31,Nebraska,51
2023-12-30,33,New Hampshire,57
2023-12-30,34,New Jersey,733
2023-12-30,35,New Mexico,237
2023-12-30,32,Nevada,164
2023-12-30,36,New York,1343
2023-12-30,39,Ohio,638
2023-12-30,40,Oklahoma,137
2023-12-30,41,Oregon,147
2023-12-30,42,Pennsylvania,1033
2023-12-30,72,Puerto Rico,64
2023-12-30,44,Rhode Island,47
2023-12-30,45,South Carolina,649
2023-12-30,46,South Dakota,48
2023-12-30,47,Tennessee,543
2023-12-30,48,Texas,1530
2023-12-30,US,US,21030
2023-12-30,49,Utah,80
2023-12-30,51,Virginia,731
2023-12-30,50,Vermont,19
2023-12-30,53,Washington,211
2023-12-30,55,Wisconsin,300
2023-12-30,54,West Virginia,153
2023-12-30,56,Wyoming,74
2023-12-23,02,Alaska,5
2023-12-23,01,Alabama,278
2023-12-23,05,Arkansas,96
2023-12-23,04,Arizona,962
2023-12-23,06,California,1632
2023-12-23,08,Colorado,252
2023-12-23,09,Connecticut,115
2023-12-23,11,District of Columbia,46
2023-12-23,10,Delaware,24
2023-12-23,12,Florida,989
2023-12-23,13,Georgia,746
2023-12-23,15,Hawaii,28
2023-12-23,19,Iowa,90
2023-12-23,16,Idaho,115
2023-12-23,17,Illinois,464
2023-12-23,18,Indiana,286
2023-12-23,20,Kansas,91
2023-12-23,21,Kentucky,137
2023-12-23,22,Louisiana,307
2023-12-23,25,Massachusetts,298
2023-12-23,24,Maryland,207
2023-12-23,23,Maine,16
2023-12-23,26,Michigan,245
2023-12-23,27,Minnesota,110
2023-12-23,29,Missouri,224
2023-12-23,28,Mississippi,200
2023-12-23,30,Montana,78
2023-12-23,37,North Carolina,733
2023-12-23,38,North Dakota,26
2023-12-23,31,Nebraska,53
2023-12-23,33,New Hampshire,41
2023-12-23,34,New Jersey,490
2023-12-23,35,New Mexico,232
2023-12-23,32,Nevada,158
2023-12-23,36,New York,935
2023-12-23,39,Ohio,428
2023-12-23,40,Oklahoma,158
2023-12-23,41,Oregon,103
2023-12-23,42,Pennsylvania,709
2023-12-23,72,Puerto Rico,60
2023-12-23,44,Rhode Island,18
2023-12-23,45,South Carolina,421
2023-12-23,46,South Dakota,33
2023-12-23,47,Tennessee,294
2023-12-23,48,Texas,1259
2023-12-23,US,US,15134
2023-12-23,49,Utah,58
2023-12-23,51,Virginia,419
2023-12-23,50,Vermont,12
2023-12-23,53,Washington,155
2023-12-23,55,Wisconsin,187
2023-12-23,54,West Virginia,82
2023-12-23,56,Wyoming,29
2023-12-16,02,Alaska,4
2023-12-16,01,Alabama,151
2023-12-16,05,Arkansas,53
2023-12-16,04,Arizona,606
2023-12-16,06,California,996
2023-12-16,08,Colorado,220
2023-12-16,09,Connecticut,120
2023-12-16,11,District of Columbia,20
2023-12-16,10,Delaware,18
2023-12-16,12,Florida,844
2023-12-16,13,Georgia,442
2023-12-16,15,Hawaii,27
2023-12-16,19,Iowa,50
2023-12-16,16,Idaho,67
2023-12-16,17,Illinois,254
2023-12-16,18,Indiana,207
2023-12-16,20,Kansas,43
2023-12-16,21,Kentucky,87
2023-12-16,22,Louisiana,179
2023-12-16,25,Massachusetts,191
2023-12-16,24,Maryland,115
2023-12-16,23,Maine,20
2023-12-16,26,Michigan,238
2023-12-16,27,Minnesota,78
2023-12-16,29,Missouri,154
2023-12-16,28,Mississippi,96
2023-12-16,30,Montana,37
2023-12-16,37,North Carolina,402
2023-12-16,38,North Dakota,16
2023-12-16,31,Nebraska,13
2023-12-16,33,New Hampshire,28
2023-12-16,34,New Jersey,305
2023-12-16,35,New Mexico,157
2023-12-16,32,Nevada,118
2023-12-16,36,New York,744
2023-12-16,39,Ohio,239
2023-12-16,40,Oklahoma,85
2023-12-16,41,Oregon,45
2023-12-16,42,Pennsylvania,395
2023-12-16,72,Puerto Rico,57
2023-12-16,44,Rhode Island,24
2023-12-16,45,South Carolina,264
2023-12-16,46,South Dakota,13
2023-12-16,47,Tennessee,180
2023-12-16,48,Texas,910
2023-12-16,US,US,9886
2023-12-16,49,Utah,24
2023-12-16,51,Virginia,229
2023-12-16,50,Vermont,8
2023-12-16,53,Washington,109
2023-12-16,55,Wisconsin,122
2023-12-16,54,West Virginia,33
2023-12-16,56,Wyoming,49
2023-12-09,02,Alaska,14
2023-12-09,01,Alabama,111
2023-12-09,05,Arkansas,41
2023-12-09,04,Arizona,394
2023-12-09,06,California,807
2023-12-09,08,Colorado,153
2023-12-09,09,Connecticut,74
2023-12-09,11,District of Columbia,14
2023-12-09,10,Delaware,10
2023-12-09,12,Florida,763
2023-12-09,13,Georgia,261
2023-12-09,15,Hawaii,33
2023-12-09,19,Iowa,44
2023-12-09,16,Idaho,46
2023-12-09,17,Illinois,205
2023-12-09,18,Indiana,146
2023-12-09,20,Kansas,37
2023-12-09,21,Kentucky,48
2023-12-09,22,Louisiana,158
2023-12-09,25,Massachusetts,117
2023-12-09,24,Maryland,78
2023-12-09,23,Maine,15
2023-12-09,26,Michigan,169
2023-12-09,27,Minnesota,48
2023-12-09,29,Missouri,140
2023-12-09,28,Mississippi,71
2023-12-09,30,Montana,21
2023-12-09,37,North Carolina,313
2023-12-09,38,North Dakota,11
2023-12-09,31,Nebraska,11
2023-12-09,33,New Hampshire,15
2023-12-09,34,New Jersey,160
2023-12-09,35,New Mexico,89
2023-12-09,32,Nevada,77
2023-12-09,36,New York,509
2023-12-09,39,Ohio,161
2023-12-09,40,Oklahoma,61
2023-12-09,41,Oregon,43
2023-12-09,42,Pennsylvania,284
2023-12-09,72,Puerto Rico,62
2023-12-09,44,Rhode Island,6
2023-12-09,45,South Carolina,177
2023-12-09,46,South Dakota,6
2023-12-09,47,Tennessee,153
2023-12-09,48,Texas,590
2023-12-09,US,US,7178
2023-12-09,49,Utah,17
2023-12-09,51,Virginia,157
2023-12-09,50,Vermont,8
2023-12-09,53,Washington,83
2023-12-09,55,Wisconsin,99
2023-12-09,54,West Virginia,20
2023-12-09,56,Wyoming,48
2023-12-02,02,Alaska,15
2023-12-02,01,Alabama,85
2023-12-02,05,Arkansas,24
2023-12-02,04,Arizona,279
2023-12-02,06,California,631
2023-12-02,08,Colorado,126
2023-12-02,09,Connecticut,57
2023-12-02,11,District of Columbia,11
2023-12-02,10,Delaware,2
2023-12-02,12,Florida,748
2023-12-02,13,Georgia,225
2023-12-02,15,Hawaii,23
2023-12-02,19,Iowa,44
2023-12-02,16,Idaho,19
2023-12-02,17,Illinois,165
2023-12-02,18,Indiana,138
2023-12-02,20,Kansas,37
2023-12-02,21,Kentucky,58
2023-12-02,22,Louisiana,122
2023-12-02,25,Massachusetts,88
2023-12-02,24,Maryland,60
2023-12-02,23,Maine,9
2023-12-02,26,Michigan,106
2023-12-02,27,Minnesota,34
2023-12-02,29,Missouri,85
2023-12-02,28,Mississippi,77
2023-12-02,30,Montana,18
2023-12-02,37,North Carolina,213
2023-12-02,38,North Dakota,17
2023-12-02,31,Nebraska,8
2023-12-02,33,New Hampshire,7
2023-12-02,34,New Jersey,129
2023-12-02,35,New Mexico,43
2023-12-02,32,Nevada,47
2023-12-02,36,New York,345
2023-12-02,39,Ohio,134
2023-12-02,40,Oklahoma,71
2023-12-02,41,Oregon,17
2023-12-02,42,Pennsylvania,217
2023-12-02,72,Puerto Rico,91
2023-12-02,44,Rhode Island,6
2023-12-02,45,South Carolina,133
2023-12-02,46,South Dakota,7
2023-12-02,47,Tennessee,98
2023-12-02,48,Texas,546
2023-12-02,US,US,5752
2023-12-02,49,Utah,17
2023-12-02,51,Virginia,143
2023-12-02,50,Vermont,3
2023-12-02,53,Washington,74
2023-12-02,55,Wisconsin,59
2023-12-02,54,West Virginia,17
2023-12-02,56,Wyoming,24
2023-11-25,02,Alaska,14
2023-11-25,01,Alabama,73
2023-11-25,05,Arkansas,27
2023-11-25,04,Arizona,212
2023-11-25,06,California,437
2023-11-25,08,Colorado,137
2023-11-25,09,Connecticut,33
2023-11-25,11,District of Columbia,8
2023-11-25,10,Delaware,1
2023-11-25,12,Florida,701
2023-11-25,13,Georgia,156
2023-11-25,15,Hawaii,26
2023-11-25,19,Iowa,27
2023-11-25,16,Idaho,8
2023-11-25,17,Illinois,102
2023-11-25,18,Indiana,84
2023-11-25,20,Kansas,30
2023-11-25,21,Kentucky,37
2023-11-25,22,Louisiana,119
2023-11-25,25,Massachusetts,51
2023-11-25,24,Maryland,22
2023-11-25,23,Maine,9
2023-11-25,26,Michigan,88
2023-11-25,27,Minnesota,24
2023-11-25,29,Missouri,58
2023-11-25,28,Mississippi,47
2023-11-25,30,Montana,6
2023-11-25,37,North Carolina,153
2023-11-25,38,North Dakota,4
2023-11-25,31,Nebraska,8
2023-11-25,33,New Hampshire,1
2023-11-25,34,New Jersey,75
2023-11-25,35,New Mexico,21
2023-11-25,32,Nevada,39
2023-11-25,36,New York,178
2023-11-25,39,Ohio,75
2023-11-25,40,Oklahoma,34
2023-11-25,41,Oregon,11
2023-11-25,42,Pennsylvania,125
2023-11-25,72,Puerto Rico,119
2023-11-25,44,Rhode Island,3
2023-11-25,45,South Carolina,81
2023-11-25,46,South Dakota,2
2023-11-25,47,Tennessee,73
2023-11-25,48,Texas,467
2023-11-25,US,US,4240
2023-11-25,49,Utah,10
2023-11-25,51,Virginia,115
2023-11-25,50,Vermont,3
2023-11-25,53,Washington,36
2023-11-25,55,Wisconsin,34
2023-11-25,54,West Virginia,13
2023-11-25,56,Wyoming,23
2023-11-18,02,Alaska,17
2023-11-18,01,Alabama,77
2023-11-18,05,Arkansas,17
2023-11-18,04,Arizona,191
2023-11-18,06,California,360
2023-11-18,08,Colorado,102
2023-11-18,09,Connecticut,22
2023-11-18,11,District of Columbia,5
2023-11-18,10,Delaware,2
2023-11-18,12,Florida,652
2023-11-18,13,Georgia,133
2023-11-18,15,Hawaii,29
2023-11-18,19,Iowa,14
2023-11-18,16,Idaho,11
2023-11-18,17,Illinois,72
2023-11-18,18,Indiana,87
2023-11-18,20,Kansas,18
2023-11-18,21,Kentucky,18
2023-11-18,22,Louisiana,96
2023-11-18,25,Massachusetts,31
2023-11-18,24,Maryland,27
2023-11-18,23,Maine,2
2023-11-18,26,Michigan,52
2023-11-18,27,Minnesota,15
2023-11-18,29,Missouri,40
2023-11-18,28,Mississippi,46
2023-11-18,30,Montana,3
2023-11-18,37,North Carolina,88
2023-11-18,38,North Dakota,7
2023-11-18,31,Nebraska,4
2023-11-18,33,New Hampshire,2
2023-11-18,34,New Jersey,33
2023-11-18,35,New Mexico,12
2023-11-18,32,Nevada,30
2023-11-18,36,New York,123
2023-11-18,39,Ohio,56
2023-11-18,40,Oklahoma,37
2023-11-18,41,Oregon,17
2023-11-18,42,Pennsylvania,89
2023-11-18,72,Puerto Rico,113
2023-11-18,44,Rhode Island,0
2023-11-18,45,South Carolina,64
2023-11-18,46,South Dakota,1
2023-11-18,47,Tennessee,57
2023-11-18,48,Texas,373
2023-11-18,US,US,3422
2023-11-18,49,Utah,7
2023-11-18,51,Virginia,100
2023-11-18,50,Vermont,5
2023-11-18,53,Washington,33
2023-11-18,55,Wisconsin,15
2023-11-18,54,West Virginia,8
2023-11-18,56,Wyoming,9
2023-11-11,02,Alaska,39
2023-11-11,01,Alabama,60
2023-11-11,05,Arkansas,24
2023-11-11,04,Arizona,132
2023-11-11,06,California,222
2023-11-11,08,Colorado,52
2023-11-11,09,Connecticut,5
2023-11-11,11,District of Columbia,0
2023-11-11,10,Delaware,1
2023-11-11,12,Florida,462
2023-11-11,13,Georgia,116
2023-11-11,15,Hawaii,16
2023-11-11,19,Iowa,13
2023-11-11,16,Idaho,4
2023-11-11,17,Illinois,54
2023-11-11,18,Indiana,47
2023-11-11,20,Kansas,10
2023-11-11,21,Kentucky,33
2023-11-11,22,Louisiana,65
2023-11-11,25,Massachusetts,31
2023-11-11,24,Maryland,19
2023-11-11,23,Maine,4
2023-11-11,26,Michigan,30
2023-11-11,27,Minnesota,18
2023-11-11,29,Missouri,40
2023-11-11,28,Mississippi,38
2023-11-11,30,Montana,5
2023-11-11,37,North Carolina,49
2023-11-11,38,North Dakota,2
2023-11-11,31,Nebraska,5
2023-11-11,33,New Hampshire,2
2023-11-11,34,New Jersey,46
2023-11-11,35,New Mexico,9
2023-11-11,32,Nevada,22
2023-11-11,36,New York,88
2023-11-11,39,Ohio,26
2023-11-11,40,Oklahoma,34
2023-11-11,41,Oregon,11
2023-11-11,42,Pennsylvania,82
2023-11-11,72,Puerto Rico,148
2023-11-11,44,Rhode Island,2
2023-11-11,45,South Carolina,52
2023-11-11,46,South Dakota,2
2023-11-11,47,Tennessee,47
2023-11-11,48,Texas,373
2023-11-11,US,US,2695
2023-11-11,49,Utah,5
2023-11-11,51,Virginia,92
2023-11-11,50,Vermont,2
2023-11-11,53,Washington,17
2023-11-11,55,Wisconsin,20
2023-11-11,54,West Virginia,14
2023-11-11,56,Wyoming,5
2023-11-04,02,Alaska,33
2023-11-04,01,Alabama,37
2023-11-04,05,Arkansas,18
2023-11-04,04,Arizona,51
2023-11-04,06,California,97
2023-11-04,08,Colorado,31
2023-11-04,09,Connecticut,12
2023-11-04,11,District of Columbia,0
2023-11-04,10,Delaware,1
2023-11-04,12,Florida,444
2023-11-04,13,Georgia,60
2023-11-04,15,Hawaii,14
2023-11-04,19,Iowa,10
2023-11-04,16,Idaho,5
2023-11-04,17,Illinois,34
2023-11-04,18,Indiana,39
2023-11-04,20,Kansas,6
2023-11-04,21,Kentucky,21
2023-11-04,22,Louisiana,40
2023-11-04,25,Massachusetts,30
2023-11-04,24,Maryland,15
2023-11-04,23,Maine,1
2023-11-04,26,Michigan,34
2023-11-04,27,Minnesota,9
2023-11-04,29,Missouri,24
2023-11-04,28,Mississippi,30
2023-11-04,30,Montana,1
2023-11-04,37,North Carolina,40
2023-11-04,38,North Dakota,0
2023-11-04,31,Nebraska,5
2023-11-04,33,New Hampshire,2
2023-11-04,34,New Jersey,26
2023-11-04,35,New Mexico,10
2023-11-04,32,Nevada,13
2023-11-04,36,New York,57
2023-11-04,39,Ohio,21
2023-11-04,40,Oklahoma,18
2023-11-04,41,Oregon,6
2023-11-04,42,Pennsylvania,39
2023-11-04,72,Puerto Rico,144
2023-11-04,44,Rhode Island,0
2023-11-04,45,South Carolina,45
2023-11-04,46,South Dakota,1
2023-11-04,47,Tennessee,44
2023-11-04,48,Texas,305
2023-11-04,US,US,1974
2023-11-04,49,Utah,9
2023-11-04,51,Virginia,51
2023-11-04,50,Vermont,0
2023-11-04,53,Washington,17
2023-11-04,55,Wisconsin,16
2023-11-04,54,West Virginia,7
2023-11-04,56,Wyoming,1
2023-10-28,02,Alaska,30
2023-10-28,01,Alabama,32
2023-10-28,05,Arkansas,13
2023-10-28,04,Arizona,49
2023-10-28,06,California,76
2023-10-28,08,Colorado,19
2023-10-28,09,Connecticut,7
2023-10-28,11,District of Columbia,1
2023-10-28,10,Delaware,1
2023-10-28,12,Florida,313
2023-10-28,13,Georgia,40
2023-10-28,15,Hawaii,13
2023-10-28,19,Iowa,4
2023-10-28,16,Idaho,4
2023-10-28,17,Illinois,21
2023-10-28,18,Indiana,33
2023-10-28,20,Kansas,5
2023-10-28,21,Kentucky,23
2023-10-28,22,Louisiana,46
2023-10-28,25,Massachusetts,28
2023-10-28,24,Maryland,10
2023-10-28,23,Maine,4
2023-10-28,26,Michigan,12
2023-10-28,27,Minnesota,4
2023-10-28,29,Missouri,17
2023-10-28,28,Mississippi,18
2023-10-28,30,Montana,0
2023-10-28,37,North Carolina,20
2023-10-28,38,North Dakota,1
2023-10-28,31,Nebraska,7
2023-10-28,33,New Hampshire,2
2023-10-28,34,New Jersey,44
2023-10-28,35,New Mexico,2
2023-10-28,32,Nevada,8
2023-10-28,36,New York,48
2023-10-28,39,Ohio,17
2023-10-28,40,Oklahoma,10
2023-10-28,41,Oregon,14
2023-10-28,42,Pennsylvania,50
2023-10-28,72,Puerto Rico,164
2023-10-28,44,Rhode Island,1
2023-10-28,45,South Carolina,21
2023-10-28,46,South Dakota,3
2023-10-28,47,Tennessee,44
2023-10-28,48,Texas,246
2023-10-28,US,US,1610
2023-10-28,49,Utah,5
2023-10-28,51,Virginia,61
2023-10-28,50,Vermont,0
2023-10-28,53,Washington,8
2023-10-28,55,Wisconsin,7
2023-10-28,54,West Virginia,4
2023-10-28,56,Wyoming,0
2023-10-21,02,Alaska,21
2023-10-21,01,Alabama,30
2023-10-21,05,Arkansas,18
2023-10-21,04,Arizona,52
2023-10-21,06,California,51
2023-10-21,08,Colorado,16
2023-10-21,09,Connecticut,1
2023-10-21,11,District of Columbia,4
2023-10-21,10,Delaware,1
2023-10-21,12,Florida,292
2023-10-21,13,Georgia,31
2023-10-21,15,Hawaii,13
2023-10-21,19,Iowa,4
2023-10-21,16,Idaho,2
2023-10-21,17,Illinois,27
2023-10-21,18,Indiana,25
2023-10-21,20,Kansas,7
2023-10-21,21,Kentucky,20
2023-10-21,22,Louisiana,31
2023-10-21,25,Massachusetts,14
2023-10-21,24,Maryland,9
2023-10-21,23,Maine,2
2023-10-21,26,Michigan,21
2023-10-21,27,Minnesota,4
2023-10-21,29,Missouri,17
2023-10-21,28,Mississippi,20
2023-10-21,30,Montana,1
2023-10-21,37,North Carolina,17
2023-10-21,38,North Dakota,1
2023-10-21,31,Nebraska,8
2023-10-21,33,New Hampshire,0
2023-10-21,34,New Jersey,33
2023-10-21,35,New Mexico,2
2023-10-21,32,Nevada,7
2023-10-21,36,New York,37
2023-10-21,39,Ohio,25
2023-10-21,40,Oklahoma,22
2023-10-21,41,Oregon,8
2023-10-21,42,Pennsylvania,43
2023-10-21,72,Puerto Rico,112
2023-10-21,44,Rhode Island,0
2023-10-21,45,South Carolina,32
2023-10-21,46,South Dakota,2
2023-10-21,47,Tennessee,43
2023-10-21,48,Texas,242
2023-10-21,US,US,1474
2023-10-21,49,Utah,9
2023-10-21,51,Virginia,72
2023-10-21,50,Vermont,2
2023-10-21,53,Washington,11
2023-10-21,55,Wisconsin,4
2023-10-21,54,West Virginia,3
2023-10-21,56,Wyoming,5
2023-10-14,02,Alaska,14
2023-10-14,01,Alabama,26
2023-10-14,05,Arkansas,15
2023-10-14,04,Arizona,21
2023-10-14,06,California,61
2023-10-14,08,Colorado,15
2023-10-14,09,Connecticut,3
2023-10-14,11,District of Columbia,2
2023-10-14,10,Delaware,0
2023-10-14,12,Florida,215
2023-10-14,13,Georgia,39
2023-10-14,15,Hawaii,15
2023-10-14,19,Iowa,1
2023-10-14,16,Idaho,2
2023-10-14,17,Illinois,18
2023-10-14,18,Indiana,23
2023-10-14,20,Kansas,4
2023-10-14,21,Kentucky,23
2023-10-14,22,Louisiana,28
2023-10-14,25,Massachusetts,16
2023-10-14,24,Maryland,3
2023-10-14,23,Maine,4
2023-10-14,26,Michigan,20
2023-10-14,27,Minnesota,6
2023-10-14,29,Missouri,25
2023-10-14,28,Mississippi,22
2023-10-14,30,Montana,0
2023-10-14,37,North Carolina,20
2023-10-14,38,North Dakota,1
2023-10-14,31,Nebraska,9
2023-10-14,33,New Hampshire,0
2023-10-14,34,New Jersey,13
2023-10-14,35,New Mexico,4
2023-10-14,32,Nevada,6
2023-10-14,36,New York,26
2023-10-14,39,Ohio,21
2023-10-14,40,Oklahoma,39
2023-10-14,41,Oregon,6
2023-10-14,42,Pennsylvania,42
2023-10-14,72,Puerto Rico,103
2023-10-14,44,Rhode Island,1
2023-10-14,45,South Carolina,26
2023-10-14,46,South Dakota,0
2023-10-14,47,Tennessee,32
2023-10-14,48,Texas,168
2023-10-14,US,US,1218
2023-10-14,49,Utah,3
2023-10-14,51,Virginia,54
2023-10-14,50,Vermont,0
2023-10-14,53,Washington,13
2023-10-14,55,Wisconsin,3
2023-10-14,54,West Virginia,3
2023-10-14,56,Wyoming,4
2023-10-07,02,Alaska,10
2023-10-07,01,Alabama,20
2023-10-07,05,Arkansas,17
2023-10-07,04,Arizona,16
2023-10-07,06,California,45
2023-10-07,08,Colorado,10
2023-10-07,09,Connecticut,4
2023-10-07,11,District of Columbia,2
2023-10-07,10,Delaware,2
2023-10-07,12,Florida,230
2023-10-07,13,Georgia,35
2023-10-07,15,Hawaii,10
2023-10-07,19,Iowa,3
2023-10-07,16,Idaho,4
2023-10-07,17,Illinois,21
2023-10-07,18,Indiana,8
2023-10-07,20,Kansas,15
2023-10-07,21,Kentucky,12
2023-10-07,22,Louisiana,19
2023-10-07,25,Massachusetts,14
2023-10-07,24,Maryland,3
2023-10-07,23,Maine,5
2023-10-07,26,Michigan,17
2023-10-07,27,Minnesota,3
2023-10-07,29,Missouri,24
2023-10-07,28,Mississippi,29
2023-10-07,30,Montana,0
2023-10-07,37,North Carolina,37
2023-10-07,38,North Dakota,0
2023-10-07,31,Nebraska,5
2023-10-07,33,New Hampshire,2
2023-10-07,34,New Jersey,17
2023-10-07,35,New Mexico,6
2023-10-07,32,Nevada,5
2023-10-07,36,New York,37
2023-10-07,39,Ohio,18
2023-10-07,40,Oklahoma,15
2023-10-07,41,Oregon,6
2023-10-07,42,Pennsylvania,41
2023-10-07,72,Puerto Rico,109
2023-10-07,44,Rhode Island,1
2023-10-07,45,South Carolina,22
2023-10-07,46,South Dakota,0
2023-10-07,47,Tennessee,29
2023-10-07,48,Texas,112
2023-10-07,US,US,1116
2023-10-07,49,Utah,4
2023-10-07,51,Virginia,50
2023-10-07,50,Vermont,0
2023-10-07,53,Washington,4
2023-10-07,55,Wisconsin,10
2023-10-07,54,West Virginia,2
2023-10-07,56,Wyoming,6
2023-09-30,02,Alaska,7
2023-09-30,01,Alabama,23
2023-09-30,05,Arkansas,10
2023-09-30,04,Arizona,21
2023-09-30,06,California,47
2023-09-30,08,Colorado,12
2023-09-30,09,Connecticut,8
2023-09-30,11,District of Columbia,0
2023-09-30,10,Delaware,0
2023-09-30,12,Florida,178
2023-09-30,13,Georgia,38
2023-09-30,15,Hawaii,10
2023-09-30,19,Iowa,4
2023-09-30,16,Idaho,2
2023-09-30,17,Illinois,18
2023-09-30,18,Indiana,13
2023-09-30,20,Kansas,6
2023-09-30,21,Kentucky,14
2023-09-30,22,Louisiana,16
2023-09-30,25,Massachusetts,16
2023-09-30,24,Maryland,4
2023-09-30,23,Maine,0
2023-09-30,26,Michigan,12
2023-09-30,27,Minnesota,2
2023-09-30,29,Missouri,12
2023-09-30,28,Mississippi,20
2023-09-30,30,Montana,4
2023-09-30,37,North Carolina,14
2023-09-30,38,North Dakota,3
2023-09-30,31,Nebraska,1
2023-09-30,33,New Hampshire,1
2023-09-30,34,New Jersey,11
2023-09-30,35,New Mexico,6
2023-09-30,32,Nevada,7
2023-09-30,36,New York,48
2023-09-30,39,Ohio,16
2023-09-30,40,Oklahoma,26
2023-09-30,41,Oregon,6
2023-09-30,42,Pennsylvania,60
2023-09-30,72,Puerto Rico,100
2023-09-30,44,Rhode Island,0
2023-09-30,45,South Carolina,29
2023-09-30,46,South Dakota,2
2023-09-30,47,Tennessee,45
2023-09-30,48,Texas,123
2023-09-30,US,US,1089
2023-09-30,49,Utah,4
2023-09-30,51,Virginia,59
2023-09-30,50,Vermont,1
2023-09-30,53,Washington,12
2023-09-30,55,Wisconsin,9
2023-09-30,54,West Virginia,7
2023-09-30,56,Wyoming,2
2023-09-23,02,Alaska,6
2023-09-23,01,Alabama,11
2023-09-23,05,Arkansas,6
2023-09-23,04,Arizona,9
2023-09-23,06,California,51
2023-09-23,08,Colorado,8
2023-09-23,09,Connecticut,16
2023-09-23,11,District of Columbia,1
2023-09-23,10,Delaware,0
2023-09-23,12,Florida,172
2023-09-23,13,Georgia,35
2023-09-23,15,Hawaii,5
2023-09-23,19,Iowa,0
2023-09-23,16,Idaho,3
2023-09-23,17,Illinois,20
2023-09-23,18,Indiana,14
2023-09-23,20,Kansas,4
2023-09-23,21,Kentucky,13
2023-09-23,22,Louisiana,18
2023-09-23,25,Massachusetts,10
2023-09-23,24,Maryland,6
2023-09-23,23,Maine,1
2023-09-23,26,Michigan,17
2023-09-23,27,Minnesota,4
2023-09-23,29,Missouri,16
2023-09-23,28,Mississippi,16
2023-09-23,30,Montana,3
2023-09-23,37,North Carolina,13
2023-09-23,38,North Dakota,1
2023-09-23,31,Nebraska,6
2023-09-23,33,New Hampshire,2
2023-09-23,34,New Jersey,29
